implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v3-alg2only,steady,8,2,model_6,555,555,0.013333333333333334,0.007207207207207207,128.40032577514648,256.71718120574945,413.51573467254644,62.05166619399498,72.46499874334437,91.13287240266804,8012.0518680196255,25197.05403020198,26300.066634927643
paper-faithful-v3-alg2only,steady,8,3,model_1,173,173,0.0033333333333333335,0.005780346820809248,77.42071151733398,145.60785293579102,200.32323837280276,33.72840521236261,42.65522702173754,49.86283838748932,5718.589137017261,13589.298994193086,14763.134624265367
paper-faithful-v3-alg2only,steady,8,3,model_2,244,244,0.08666666666666667,0.10655737704918032,86.78650856018066,160.0097894668579,197.44296789169306,39.545051288405475,46.507345749573275,53.32392543343539,4726.826365003944,15793.21112960315,16938.007635229438
paper-faithful-v3-alg2only,steady,8,3,model_3,328,328,0.09666666666666666,0.08841463414634146,100.30639171600342,195.88004350662226,288.6940503120423,43.507694444573886,52.6271931375518,64.73486641750623,6843.802530987887,17802.283333792002,18700.164945346773
paper-faithful-v3-alg2only,steady,8,3,model_4,386,386,0.25,0.19430051813471502,105.26561737060547,204.79971170425415,995.9211945533739,45.62874896536637,59.30845166486497,92.47411463571574,5892.633272495004,18590.52334750595,19445.84188486042
paper-faithful-v3-alg2only,steady,8,3,model_5,548,548,0.01,0.005474452554744526,136.44790649414062,420.68746089935246,945.6815600395188,67.93976917460158,89.81551130414009,128.23624223470637,8609.725950009306,28889.672056250853,31380.502182105844
paper-faithful-v3-alg2only,steady,8,3,model_6,746,746,0.0,0.0,134.81199741363525,300.08500814437866,529.0347218513468,68.73688882386142,88.75543543178102,108.84591192007063,7785.972886500531,28986.960870235635,30377.976135854256
paper-faithful-v4,bursty,8,1,model_1,134,134,0.07,0.15671641791044777,78.92429828643799,637.5321745872475,6121.868515014603,32.56129062723167,53.20333854148261,66.81210819970475,2735.479936003685,15510.119718764327,17392.131523455602
paper-faithful-v4,bursty,8,1,model_2,260,260,0.07333333333333333,0.08461538461538462,102.06091403961182,255.3770780563336,5974.347522258765,44.622219701608024,60.053408890962594,75.01043709339932,5714.2172925086925,18749.21647084702,21466.4116674781
paper-faithful-v4,bursty,8,1,model_3,744,744,1.0933333333333333,0.44086021505376344,95.63493728637695,609.4442129135135,942.0558214187631,37.78393428285413,83.31353839324869,122.04711743763526,5422.628850006731,19336.184888897704,24531.55534707127
paper-faithful-v4,bursty,8,1,model_4,221,221,0.10666666666666667,0.14479638009049775,128.88693809509277,14795.29619216919,18533.830547332764,54.33947406709194,78.47113907337189,78.94451806419774,10759.71195299644,26197.476226021536,36169.22733159157
paper-faithful-v4,bursty,8,1,model_5,592,592,0.06666666666666667,0.033783783783783786,155.17127513885498,1645.0357675552355,4065.5250597000318,72.91145901272519,203.79223099776672,373.2658325661632,9346.430301491637,55151.768930056925,68599.8600605669
paper-faithful-v4,bursty,8,1,model_6,461,461,0.07666666666666666,0.049891540130151846,130.75947761535645,555.82594871521,971.7473030090325,57.85339249504937,113.86648719272917,158.63088267914787,8549.599327991018,34003.955766005674,37817.66167178866
paper-faithful-v4,bursty,8,2,model_1,230,230,0.2,0.2608695652173913,80.66821098327637,732.2732806205677,3420.374839305881,30.647477491305825,52.27942126137868,71.8088775529312,3157.6337110018358,14023.343294658116,16652.37413492723
paper-faithful-v4,bursty,8,2,model_2,253,253,0.09333333333333334,0.11067193675889328,99.89809989929199,4336.454153060901,7218.474292755123,44.21998793820301,60.09281157323531,67.70001828670497,6872.052296996117,18510.020253807303,21097.476099889016
paper-faithful-v4,bursty,8,2,model_3,461,461,0.42,0.27331887201735355,89.8599624633789,270.496129989624,675.1194953918432,42.75331139004846,76.11778804234096,103.06809544563289,6092.255625990219,20550.13697501272,24724.89725439809
paper-faithful-v4,bursty,8,2,model_4,312,312,0.32666666666666666,0.3141025641025641,119.63248252868652,3122.2667694091792,5729.707641601562,47.792220273270054,109.26577757621541,197.57780503895518,6249.610965009197,21462.414747297586,29451.770921780262
paper-faithful-v4,bursty,8,2,model_5,566,566,0.11,0.05830388692579505,236.95719242095947,14876.17540359497,21730.709040164948,67.50783114237528,286.7240086197853,394.1614205283778,12623.544208006933,41928.71271650074,52695.184854896805
paper-faithful-v4,bursty,8,2,model_6,564,564,0.17,0.09042553191489362,127.70366668701172,1994.967460632332,4355.389626026154,55.33331632614136,79.63068343344189,94.66509088873863,6804.625799995847,23497.659963507616,28720.34900375438
paper-faithful-v4,bursty,8,3,model_1,154,154,0.023333333333333334,0.045454545454545456,90.63541889190674,811.0379934310906,2555.1030158996577,39.19576586856981,54.801248226846965,68.99220040615867,7303.742149510072,16036.41688274365,17902.051992772904
paper-faithful-v4,bursty,8,3,model_2,246,246,0.2733333333333333,0.3333333333333333,86.77852153778076,1344.046711921692,3404.2693376541156,37.63493554045756,60.53939834237099,71.00369557738308,4680.223631003173,15557.29531950783,18233.062181410787
paper-faithful-v4,bursty,8,3,model_3,300,300,0.20333333333333334,0.20333333333333334,111.63806915283203,351.10837221145636,707.2726225852961,57.614283675723,85.53804275524094,99.54056287513058,8215.493518509902,24702.913629035178,27892.314090620494
paper-faithful-v4,bursty,8,3,model_4,454,454,0.48333333333333334,0.31938325991189426,100.6239652633667,335.21535396575854,4263.8301181793095,46.43924331049732,71.98376283049582,123.24148087037898,5137.436478515156,21136.76238198386,22920.367696059693
paper-faithful-v4,bursty,8,3,model_5,647,647,0.2833333333333333,0.13137557959814528,123.02374839782715,859.3713283538813,1182.0274353027335,59.67073142528534,218.80944844086935,604.1172501444817,9089.012604003074,25813.361050523235,31282.48134489694
paper-faithful-v4,bursty,8,3,model_6,648,648,0.24333333333333335,0.11265432098765432,122.19452857971191,1427.2820472717185,3568.2363748550406,59.52869807807808,147.19212725758535,631.6298647224902,7758.5030354966875,26668.026043642018,34350.966961043014
